line_item,order_id,date_submitted,month_submitted,department,discount_amount,product_name,product_id,qty,price,category,color,size
4421,24436,10/24/2021,October,MCHS Intensive Care Unit,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4422,24437,10/24/2021,October,MCHS Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,M
4423,24437,10/24/2021,October,MCHS Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,S
4424,24438,10/24/2021,October,Neuroimmunology Laboratory,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,53,Men's,Black,2XL
4425,24439,10/24/2021,October,Cardiovascular Medicine,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,M
4426,24440,10/24/2021,October,MCHS Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,2,37,Ladies',Navy,2XL
4427,24440,10/24/2021,October,MCHS Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Black,2XL
4428,24440,10/24/2021,October,MCHS Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Black/Charcoal,2XL
4429,24441,10/24/2021,October,MCHS Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
4430,24442,10/24/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,XL
4431,24443,10/25/2021,October,Neuroimmunology Laboratory,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,XL
4432,24443,10/25/2021,October,Neuroimmunology Laboratory,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,XL
4433,24444,10/25/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,L
4434,24445,10/25/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4435,24446,10/25/2021,October,Department of Neuroscience,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
4436,24447,10/25/2021,October,Neuroimmunology Laboratory,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,62,Men's,Heather Olive,3XL
4437,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,M
4438,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,L
4439,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
4440,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Heather Blue,2XL
4441,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
4442,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Athletic Grey,XL
4443,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,L
4444,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
4445,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,86,Men's,Black/Charcoal,LT
4446,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Carbon,XL
4447,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Heather Olive,XL
4448,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,94,Men's,Burnt Orange/Charcoal,3XLT
4449,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Dark Ash,XL
4450,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Heather Eggplant,2XL
4451,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,74,Ladies',Cobalt/Charcoal,2XL
4452,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,77,Ladies',Dark Ash/Black,3XL
4453,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,2,71,Ladies',Dark Ash/Black,L
4454,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,74,Ladies',Dark Ash/Black,2XL
4455,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,74,Ladies',Dark Ash/Black,2XL
4456,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4457,24448,10/25/2021,October,MCHS General/Trauma Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,77,Ladies',Dark Ash/Black,3XL
4458,24449,10/25/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,XL
4459,24450,10/25/2021,October,Alzheimer's Disease Research Center,5,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Blue,2XL
4460,24450,10/25/2021,October,Alzheimer's Disease Research Center,5,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Plum,2XL
4461,24451,10/25/2021,October,Alzheimer's Disease Research Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Blue,M
4462,24452,10/25/2021,October,Neuroimmunology Laboratory,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Plum,2XL
4463,24453,10/25/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4464,24454,10/25/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,S
4465,24455,10/25/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4466,24456,10/25/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
4467,24457,10/26/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Black/Charcoal,2XL
4468,24458,10/26/2021,October,Family Clinic SE,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Lime/Charcoal,M
4469,24459,10/26/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,XS
4470,24459,10/26/2021,October,Cardiovascular Surgical/Transplant Intensive Care Unit,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,XS
4471,24460,10/26/2021,October,Department of Pharmacy,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Black,M
4472,24461,10/26/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,S
4473,24462,10/26/2021,October,Department of Pharmacy,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4474,24462,10/26/2021,October,Department of Pharmacy,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
4475,24463,10/26/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Rose,S
4476,24464,10/27/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Navy,2XL
4477,24465,10/27/2021,October,Department of Pharmacy,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,58,Men's,Dark Ash,4XL
4478,24466,10/27/2021,October,Department of Pharmacy,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Navy/Charcoal,XL
4479,24467,10/27/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
4480,24468,10/27/2021,October,Vascular Center,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,L
4481,24468,10/27/2021,October,Vascular Center,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Navy,L
4482,24469,10/27/2021,October,Vascular Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4483,24470,10/27/2021,October,Family Clinic NE,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,XL
4484,24471,10/27/2021,October,Family Clinic NE,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
4485,24472,10/27/2021,October,Endocrine Research Unit,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,S
4486,24473,10/27/2021,October,Family Clinic NE,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Black,2XL
4487,24474,10/27/2021,October,Department of Orthopedic Trauma and Neurosurgery,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
4488,24475,10/27/2021,October,Division of Endocrinology,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Redwood,L
4489,24476,10/27/2021,October,Family Clinic NE,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,56,Ladies',Heather Plum,3XL
4490,24477,10/27/2021,October,Family Clinic NE,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Navy,M
4491,24477,10/27/2021,October,Family Clinic NE,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Chili Red,M
4492,24477,10/27/2021,October,Family Clinic NE,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Silver,M
4493,24477,10/27/2021,October,Family Clinic NE,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,M
4494,24478,10/27/2021,October,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4495,24479,10/27/2021,October,Dialysis,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4496,24479,10/27/2021,October,Dialysis,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4497,24480,10/27/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,S
4498,24481,10/27/2021,October,Division of Endocrinology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Tundra,M
4499,24482,10/27/2021,October,Dialysis,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Heather Eggplant,L
4500,24483,10/27/2021,October,Division of Endocrinology,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Space Grey,S
4501,24484,10/27/2021,October,Department of Pharmacy,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
4502,24485,10/27/2021,October,Family Clinic NE,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,M
4503,24486,10/27/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,XL
4504,24486,10/27/2021,October,Department of Pharmacy,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Black,XL
4505,24487,10/28/2021,October,Division of Hand Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
4506,24488,10/28/2021,October,Endocrine Research Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Violet,M
4507,24489,10/28/2021,October,Dialysis,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Navy,2XL
4508,24490,10/28/2021,October,Vascular Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4509,24491,10/28/2021,October,Family Clinic NE,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,L
4510,24492,10/28/2021,October,Family Clinic SE,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,L
4511,24493,10/28/2021,October,Family Clinic SE,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Black,S
4512,24494,10/28/2021,October,Department of Pharmacy,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4513,24494,10/28/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,L
4514,24495,10/28/2021,October,Family Clinic SE,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Space Grey,M
4515,24496,10/28/2021,October,Family Clinic SE,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Mulberry,2XL
4516,24497,10/28/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,XL
4517,24498,10/29/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4518,24499,10/29/2021,October,Dialysis,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Navy,XL
4519,24500,10/29/2021,October,Vascular Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
4520,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,2,50,Ladies',Heather Plum,L
4521,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,4,50,Ladies',Heather Plum,M
4522,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,2,50,Ladies',Heather Plum,S
4523,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,56,Ladies',Dark Ash,3XL
4524,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,2,53,Ladies',Dark Ash,2XL
4525,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,L
4526,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,3,50,Ladies',Black,M
4527,24501,10/29/2021,October,Women's Health Internal Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,XL
4528,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Maroon,S
4529,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Blue,XL
4530,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,XS
4531,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Heather Blue,2XL
4532,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Navy,2XL
4533,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,2,34,Ladies',Navy,L
4534,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,S
4535,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Wild Berry,XL
4536,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,L
4537,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Violet,L
4538,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
4539,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4540,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,L
4541,24501,10/29/2021,October,Women's Health Internal Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,L
4542,24502,10/29/2021,October,Cardiovascular Diseases,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
4543,24503,10/29/2021,October,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,L
4544,24504,10/29/2021,October,Cardiovascular Diseases,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,L
4545,24504,10/29/2021,October,Cardiovascular Diseases,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
4546,24505,10/29/2021,October,Cardiovascular Diseases,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,XS
4547,24506,10/29/2021,October,Cardiovascular Diseases,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,M
4548,24506,10/29/2021,October,Cardiovascular Diseases,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Teal,L
4549,24507,10/29/2021,October,Cardiovascular Diseases,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,72,Men's,Black,3XL
4550,24508,10/29/2021,October,Dialysis,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Dark Ash,S
4551,24509,10/29/2021,October,Cardiovascular Diseases,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,L
4552,24509,10/29/2021,October,Cardiovascular Diseases,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
4553,24509,10/29/2021,October,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
4554,24510,10/29/2021,October,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4555,24511,10/29/2021,October,Division of Hand Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,S
4556,24511,10/29/2021,October,Division of Hand Surgery,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,S
4557,24512,10/29/2021,October,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4558,24513,10/30/2021,October,Department of Pharmacy,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,L
4559,24513,10/30/2021,October,Department of Pharmacy,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,L
4560,24514,10/30/2021,October,Cardiovascular Diseases,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Black,L
4561,24515,10/30/2021,October,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,S
4562,24516,10/30/2021,October,Vascular Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,86,Men's,Black/Charcoal,LT
4563,24517,10/30/2021,October,Cardiovascular Diseases,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,L
4564,24518,10/31/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,47,Men's,Navy,5XL
4565,24519,10/31/2021,October,Department of Pharmacy,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Navy,XL
4566,24520,10/31/2021,October,Department of Pharmacy,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,XL
4567,24521,10/31/2021,October,Dialysis,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
4568,24522,10/31/2021,October,Department of Pharmacy,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,60,Men's,Black,2XL
4569,24523,10/31/2021,October,Division of Hand Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,L
4570,24524,11/1/2021,November,Department of Neuroscience,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,M
4571,24525,11/1/2021,November,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4572,24526,11/1/2021,November,Endocrine Research Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,L
4573,24527,11/1/2021,November,Vascular Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,XL
4574,24527,11/1/2021,November,Vascular Center,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Black,2XL
4575,24528,11/1/2021,November,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,M
4576,24529,11/2/2021,November,Division of Hand Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,L
4577,24529,11/2/2021,November,Division of Hand Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
4578,24530,11/2/2021,November,Division of Clinical Microbiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
4579,24530,11/2/2021,November,Division of Clinical Microbiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,XL
4580,24531,11/2/2021,November,Vascular Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,XL
4581,24532,11/2/2021,November,Endocrine Research Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
4582,24533,11/2/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
4583,24534,11/2/2021,November,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XS
4584,24535,11/2/2021,November,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Black,L
4585,24537,11/2/2021,November,Division of Clinical Microbiology,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,M
4586,24538,11/2/2021,November,Division of Hand Surgery,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Heather Emerald,2XL
4587,24539,11/2/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4588,24540,11/2/2021,November,Family Clinic NE,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Space Blue,2XL
4589,24541,11/2/2021,November,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4590,24542,11/2/2021,November,Family Clinic SE,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
4591,24543,11/2/2021,November,Cardiovascular Diseases,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
4592,24544,11/2/2021,November,Cardiovascular Diseases,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Black,2XL
4593,24545,11/2/2021,November,Transplant Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Red,M
4594,24546,11/3/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,XL
4595,24547,11/3/2021,November,Family Clinic NE,0,MARLED FLEECE JACKET (CASCADE),8872,1,64,Ladies',Indigo,3XL
4596,24548,11/3/2021,November,Division of Clinical Microbiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4597,24549,11/3/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
4598,24550,11/3/2021,November,Division of Clinical Microbiology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
4599,24551,11/3/2021,November,Community Pediatric and Adolescent Medicine,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Red/Black,XL
4600,24552,11/3/2021,November,Cardiovascular Diseases,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
4601,24553,11/3/2021,November,Community Pediatric and Adolescent Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Carbon,XL
4602,24554,11/3/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4603,24556,11/3/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,XS
4604,24557,11/3/2021,November,Cardiovascular Diseases,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
4605,24558,11/4/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
